fuel_type,mpg_city,mpg_highway,co2
gasoline,21.2652,29.287,366
gasoline,21.2652,29.287,366
gasoline,17.1918,21.9544,467
gasoline,14,17,592.4666667
gasoline,19.2932,22.5138,431
gasoline,16.2287,22.6027,478
gasoline,16.4046,21.9805,479
gasoline,15.7552,22.0229,482.5
gasoline,15.109,20.6551,519
gasoline,15.5424,20.718,507
gasoline,15.114,20.543,511.5
gasoline,19.7311,27.2921,395
gasoline,21.2505,27.3565,377
gasoline,19.4394,26.3879,404
gasoline,14,16,592.4666667
gasoline,19.4394,25.6084,424
gasoline,15.0036,20.7618,517
gasoline,15.0036,20.7618,517
gasoline,11.2651,17.0907,664
gasoline,18.1909,24.1023,432
gasoline,17.3012,23.0453,453
pi-hybrid,28,31,248
gasoline,15.1397,20.5453,497
gasoline,13.9268,21.7682,531
gasoline,13.9268,21.7682,531
gasoline,12,16,683.6153846
gasoline,14.4249,24.6962,497
gasoline,14.4249,24.6962,497
gasoline,13.5594,18.8014,570
gasoline,13.4133,18.573,577
gasoline,13.9604,20.5758,541
gasoline,14.0805,20.0301,543
gasoline,13.0553,20.5036,566
gasoline,13.466,20.7097,555
gasoline,18.2098,26.4932,419
hybrid,40.3222,38.8285,223
gasoline,11,15,683.6153846
gasoline,20.7095,30,366
gasoline,20.2308,27,390
gasoline,19,27,404
gasoline,20.3848,29,370
gasoline,17.4864,25.7386,435
gasoline,20.7463,29.2741,372
gasoline,17.7052,25,444
gasoline,17.2001,25.4884,440
gasoline,19.3663,26,404
gasoline,18,26,424
diesel,16,21,565.5555556
gasoline,19.7763,27.2454,394
gasoline,16.5899,23.2529,467
gasoline,17.185,23.624,453
gasoline,17.185,23.624,467
gasoline,16.4045,22.8459,471
gasoline,22.962,29.9708,346
gasoline,22.962,29.9708,346
gasoline,25.1342,34.8146,309
gasoline,27.6936,38.5901,278
gasoline,30.3048,39.0885,262
diesel,16,19,598.8235294
gasoline,30,41.2672,258
gasoline,31.2515,39.6129,256
gasoline,27.8749,37.9529,279
gasoline,30,39.0229,264
gasoline,32.0552,39.7315,252
gasoline,27.9868,40.0358,273
gasoline,30.8864,39.8977,257
gasoline,30.962,42.1463,251
gasoline,31.8635,41.7107,247
gasoline,27.8749,37.9529,279
gasoline,11,16,683.6153846
gasoline,18.7801,27.1633,405
hybrid,29.3324,34.1708,283
gasoline,22.1809,32.1028,345
gasoline,20.7463,29.7178,368
gasoline,19.8039,27.9986,388
gasoline,19.22,25.9987,407
gasoline,22.1587,28.1909,360
gasoline,22.0651,29.5073,354
gasoline,19.6509,26.7054,399
gasoline,22.3325,27.9941,360
gasoline,15,20,522.7647059
gasoline,19.9331,25.9201,400
gasoline,19.0297,26.1664,410
gasoline,16.7042,21.1096,481
gasoline,16.5545,21.4451,480
gasoline,15.9536,20.0982,504
gasoline,15.7274,20.7059,502
hybrid,32.6423,29.681,283
gasoline,22.1269,27.8077,363
gasoline,21.7765,26.5332,374
pi-hybrid,44,49,150
gasoline,15,21,522.7647059
gasoline,11.523,19.5408,627
gasoline,11.523,19.5408,627
gasoline,11.523,19.5408,627
gasoline,19,27,403
gasoline,26.3074,35.3021,298
gasoline,30.0945,38.2295,266
gasoline,28.6683,35.2059,282
gasoline,16.949,23.3578,456
gasoline,16,20,487.5
gasoline,16,21,473.5
diesel,32,42,282.7777778
gasoline,16,20,522.7647059
gasoline,15.6308,21.6013,488
gasoline,15.133,19,510.5
gasoline,15.573,20,501.5
electric,112,91,0
gasoline,26.4446,38.37,289
gasoline,24.0488,33.7865,321
gasoline,24.7171,34.0802,316
gasoline,27,38,286
gasoline,29.8859,40.0257,264
gasoline,24.6209,32.597,320
gasoline,18,21,467.7368421
gasoline,24.4624,32.0082,322
gasoline,22,30,356
gasoline,21.2401,30,364
hybrid,41.5063,38.1914,222
hybrid,56.5105,59.4169,154
hybrid,54.7251,54.4521,163
hybrid,50.8864,46.2675,183
hybrid,51.9792,48.6163,177
hybrid,45.6915,40.452,207
gasoline,16.9657,24.5951,452.5
gasoline,19,22,444.35
gasoline,16.1793,23.1116,478.5
gasoline,17.1523,24.89,442.5
gasoline,17.1523,24.89,445
gasoline,27.3735,29.0535,314
gasoline,25.6877,32.4443,312
gasoline,28.0101,33.773,292
gasoline,20.1673,23.5311,407
gasoline,23.116,29,353
gasoline,24.6041,30.5882,327
gasoline,27.0766,32.7751,303
gasoline,18,19,493.7222222
gasoline,23.7377,27.5494,355
gasoline,21.3942,25.7386,388
gasoline,21.1067,28.574,371
gasoline,20.6019,28.574,377
gasoline,17.2268,24,441
gasoline,17.2268,23,464
gasoline,16.4796,22.7798,469
gasoline,16.9285,22,466
gasoline,16.1234,21,494
gasoline,15.8028,20.7732,499
gasoline,18,20,467.7368421
electric,118.44,95.76,0
electric,150,122,0
gasoline,21.3224,30.7269,357
gasoline,20,28,383
gasoline,20,28,383
gasoline,15.0462,24.5366,483
gasoline,13.6716,20.7732,549
gasoline,19.9325,28.8005,384
gasoline,21.3942,32,353
gasoline,20,29,384
gasoline,14,14,634.7857143
gasoline,15.5764,25.4128,468
gasoline,15.1552,23.5794,490
gasoline,16.2336,21.8498,484
gasoline,22.1809,32.1028,345
hybrid,39.0875,45.9447,212
gasoline,19.8767,27.0988,396
gasoline,26.5132,35,297
gasoline,28.7205,37,279
gasoline,26,32,318
gasoline,25,31,330
gasoline,13,15,634.7857143
gasoline,27,33,307
gasoline,25,30,330
gasoline,16.2544,23.5747,471
gasoline,17.3012,23.8388,467
gasoline,18,27.4851,423
gasoline,17.3012,23.8388,452
gasoline,18,27.4851,412
gasoline,15.4379,21.3664,505
gasoline,15.4251,21.311,505
gasoline,14.8548,20,529
gasoline,15,17,592.4666667
gasoline,24.0184,26,356
gasoline,24.0184,26,356
gasoline,21.9668,30.2233,354
gasoline,24.7169,33.0638,317
gasoline,24.8563,29.7811,334
gasoline,23.3153,30.3494,342
gasoline,25.1319,30,326
gasoline,22.8697,28.7742,347
gasoline,24.3444,30.2536,328
gasoline,23,29.0547,353
gasoline,12,17,634.7857143
gasoline,25.7495,33.4124,310
hybrid,33.2202,35,261
gasoline,21.824,29.3945,359
gasoline,20.1622,27.2264,388
gasoline,21.3566,29.2686,364
gasoline,18.1909,23,443
gasoline,17.0031,23.244,459
gasoline,23.8555,28.938,341
gasoline,20.0813,26.9982,402
gasoline,23.3609,28.8207,343
gasoline,11,16,683.6153846
gasoline,22.8577,28.3381,353
gasoline,24.8257,31.6471,324
hybrid,31,33.896,276
gasoline,16.8836,24.1151,444
gasoline,18.6331,27.3538,409
gasoline,16.9285,24.2339,453
gasoline,16.1793,22.114,473.5
gasoline,17.9381,25.4606,429
gasoline,16.3098,22.1406,480
gasoline,15.8712,22.4989,486
gasoline,17,22,467.7368421
diesel,16,21,565.5555556
gasoline,11.8129,15.1444,674
gasoline,19.0736,24.89,413
gasoline,19.8767,25.5628,400
gasoline,19.0736,24.89,413
gasoline,19.8767,25.5628,400
gasoline,21.0509,28.8749,369
gasoline,24.2984,32.7237,322
gasoline,20.3124,27.3565,384
gasoline,21.9668,30.3494,354
gasoline,15.7756,24.3684,472
gasoline,17,21,467.7368421
gasoline,19.0828,25.6735,410
gasoline,19.8039,27.9986,388
gasoline,19.0828,25.6735,410
gasoline,19.8767,29.1471,383
hybrid,28,29.2106,316
gasoline,22.2521,30.9153,349
gasoline,17.374,25.0507,445
gasoline,17.4778,24.6391,446
gasoline,21.2505,28.9563,368
gasoline,21.715,29.0797,365
gasoline,17,22,467.7368421
gasoline,14.8943,22.9126,503
gasoline,14.8943,22.9126,503
gasoline,18.2647,27.0344,416
gasoline,16.779,26.0636,444
gasoline,16.779,25.1517,450
gasoline,18.117,26.8407,418
gasoline,18.8687,26.5611,410
gasoline,17.5986,24.431,441
gasoline,21.3942,27.9345,375
gasoline,20.5975,27,384
gasoline,18,23,444.35
gasoline,19.9494,27,391
gasoline,20.3124,26.096,391
gasoline,20.6741,25.0209,396
gasoline,21.6809,27.0344,373
gasoline,16.6254,23.1776,467
gasoline,19.4028,25.3149,407
gasoline,15.6519,22.0473,490
gasoline,14.2081,20.9751,536
gasoline,14.2081,20.9751,536
gasoline,19.4394,26,403
gasoline,19,24,423.1904762
gasoline,19.658,26.4525,398
gasoline,20.1673,26.7761,390
pi-hybrid,24,27,296
gasoline,14.2845,19.2335,550
gasoline,13.5178,18.7516,574
gasoline,23.6674,31.604,333
gasoline,12.7962,21.1675,572
gasoline,12.6163,21.6222,574
gasoline,20.9627,27.3565,379
gasoline,12.9007,14.2376,660
gasoline,15,17,555.4375
gasoline,10.6006,13.06,762
gasoline,22,31.8536,345
hybrid,53.9536,50.0304,170
hybrid,57.8088,53.3226,158
gasoline,22.0382,32.165,344
gasoline,22.962,34,330
gasoline,14.8479,22.6577,512
gasoline,17.0031,25.3476,448
gasoline,20.3289,27.5829,383
gasoline,25,32.1483,318
gasoline,15,21,522.7647059
gasoline,24,30,329
gasoline,18.7066,23.5087,431
gasoline,19.5124,23.4115,422
gasoline,17.9435,22.2117,452
gasoline,17.1523,20.6385,494
gasoline,17.0873,20.0478,483
gasoline,18.5595,22.2474,441
pi-hybrid,35,45,144
pi-hybrid,78,74,75
electric,130.69,119.98,0
gasoline,15,20,522.7647059
gasoline,26.4261,33,305
gasoline,25.9916,34.645,303
gasoline,18.1909,25.1517,428
gasoline,21.3224,28,372
gasoline,20.99,28,376
gasoline,21.7524,30.1602,344
gasoline,23.7377,30.6641,336
gasoline,25.234,30.9992,321
gasoline,21.3942,27.8704,395
gasoline,21.0347,28.7646,371
gasoline,15,22,493.7222222
gasoline,24,31,339
gasoline,23.8393,29.8253,335
pi-hybrid,82,70,57
pi-hybrid,58,65,97
electric,124,94,0
electric,112,91,0
electric,127.54,110.18,0
hybrid,21,21.7131,420
gasoline,11.4426,17.772,653
gasoline,27,36.8746,286
gasoline,11,14,740.5833333
gasoline,27.3743,34.9655,293
gasoline,26.0325,33.2185,308
gasoline,16.4046,21.6461,477
gasoline,20.0566,27.0656,388
gasoline,19,26.9375,405
gasoline,19,25.949,408
gasoline,18.2997,26.095,421
gasoline,14.0167,20.1991,547
gasoline,13,19.2995,593
pi-hybrid,70,62,90
gasoline,18,22,467.7368421
gasoline,11,14,740.5833333
gasoline,22.3233,29.4644,353
gasoline,21.3224,28.3824,369
gasoline,21.2505,27.9345,372
gasoline,19.5124,26.1286,401
gasoline,21.7524,30.1602,357
gasoline,17.2268,24.5615,446
gasoline,18.3385,23,440
gasoline,16.6294,22.9126,468
gasoline,16.6294,22.9126,468
gasoline,15.8782,20.6385,500
gasoline,12,16,683.6153846
gasoline,10.6359,10.9232,829
gasoline,10.7839,18.3405,654
gasoline,11.1215,17.2189,671
gasoline,23.808,32.2893,328
gasoline,20.8906,28.3824,373
gasoline,16,25,465
gasoline,22.1809,32.1028,345
gasoline,18,24,422
gasoline,19.8039,27.9986,388
gasoline,18,24,422
gasoline,10,12,807.9090909
diesel,25.9806,36.4503,341
gasoline,14.705,20.9265,521
gasoline,22.7666,32.4681,340
gasoline,27.5034,32.398,303
gasoline,27.4331,33.4558,300
gasoline,19.8821,27.1776,391
gasoline,26.0618,29.4201,324
gasoline,25.4257,30.2177,326
gasoline,19.234,26.1286,405
hybrid,31.2712,28.1258,297
gasoline,17,20,493.7222222
pi-hybrid,38,37,174
electric,86.0982,88.5204,0
gasoline,24.4816,32.7773,320
gasoline,24.4816,32.7773,320
pi-hybrid,94,80,29
pi-hybrid,94,80,29
electric,136.5,123.34,0
electric,97.4898,99.5562,0
electric,101.7702,105.3126,0
electric,100.9606,102.2424,0
gasoline,18,22,467.7368421
electric,92.4714,104.5008,0
electric,91.1628,95.42,0
electric,86.0982,88.5204,0
electric,82.575,88.7406,0
gasoline,23.4563,31.4791,335
gasoline,24.0885,33,328
gasoline,26.0089,34.9158,302
gasoline,23.4563,31.2288,335
gasoline,19.2932,26,407
gasoline,21.6093,29.401,362
gasoline,19,26,423.1904762
gasoline,20.6019,25.217,395
gasoline,20.0948,25.217,402
gasoline,18,25,432
pi-hybrid,32,37,215
electric,129.08,106.26,0
electric,126,99.4,0
gasoline,25.2861,33.9494,309
gasoline,25.1391,34.0939,310
gasoline,21.7292,28.9333,361
gasoline,20.8906,24.4768,398
gasoline,19,26,403.9545455
electric,125.02,99.96,0
gasoline,19.7311,28.7628,387
gasoline,19.22,27.3565,400
gasoline,18.4122,26.2248,416
gasoline,18.2644,24,432
gasoline,21.4659,30.5383,357
hybrid,25.0325,33.2414,314
hybrid,22.9443,30.9804,340
diesel,19.8767,27.4851,448
diesel,19.0736,26.6469,465
gasoline,17,20,493.7222222
hybrid,26.4944,27.2116,330
electric,125.67,110.973,0
gasoline,16.1244,25.191,465
gasoline,14.8588,24.9259,490
gasoline,13.6716,23.1941,532
gasoline,30.1164,39.7619,262
gasoline,29.7537,39.8518,263
gasoline,21.9668,28.574,363
hybrid,29.1587,27,313
hybrid,29.6569,28.041,305
gasoline,17,24,444.35
electric,73.15,71.26,0
pi-hybrid,29,33,235
pi-hybrid,83,72,78
gasoline,23.808,30.9153,336
gasoline,18.9801,25.7281,416
gasoline,23.5641,30.3164,340
gasoline,20.9627,26.2583,389
gasoline,18.7666,24.0825,428
gasoline,17,20,493.7222222
gasoline,14.8166,22.1034,512
gasoline,18.4828,23.7191,437
gasoline,22.6416,31.0679,345
gasoline,21.7881,31.2287,352
gasoline,21.0347,29.2741,369
gasoline,21.0347,29,370
gasoline,19.9851,25.7038,400
gasoline,20.3845,27.3563,387
hybrid,39,44.3066,217
hybrid,40,46,212
diesel,31,41,290.8571429
gasoline,17,21,467.7368421
gasoline,19.22,30.2863,387
gasoline,18.0431,27,417
diesel,20.7463,25.6084,448
gasoline,16.3295,20.8405,491
gasoline,16.3295,20.8405,491
gasoline,13.7484,18.6021,569
gasoline,13.1325,18.5337,587
gasoline,16.7042,21.9137,474
gasoline,14.5136,19.6238,540
gasoline,16.6853,24.7992,458
gasoline,15,22,493.7222222
gasoline,16.943,25.9536,447
gasoline,20.6717,27.5681,381
gasoline,22.0145,29.5409,357
gasoline,18.4122,27.6779,410
gasoline,20.1673,24.9885,401
gasoline,15.4,20.9,507
gasoline,16.1,25,461
gasoline,19.8,25.9,399
hybrid,47.1828,47.33,187
gasoline,20.4572,25.9987,390
gasoline,17,22,467.7368421
gasoline,17.5243,23.244,449
gasoline,25,27.9039,338
gasoline,26.2251,29,327
gasoline,24.5536,26.383,347
gasoline,25.0375,27.6604,337
diesel,21.8954,28.3185,412
diesel,21.8954,28.3185,412
hybrid,29,28.1258,305
pi-hybrid,26,29,261
gasoline,18.7066,26.3877,410
gasoline,12,17,634.7857143
gasoline,18.3753,24.7589,424
gasoline,22.8912,31.354,340
gasoline,14.3609,20.9213,538
gasoline,21.2505,30.034,362
gasoline,21.8214,31.0276,351
gasoline,16.6688,22.5858,470
gasoline,27.1321,34.0058,299
gasoline,25.0648,33.4036,317
gasoline,27.7395,34.0802,296
gasoline,26.1663,33.2918,308
gasoline,11,16,683.6153846
gasoline,14.5136,22.4805,514
gasoline,14.5898,21.3781,523
gasoline,22.0382,28.9563,359
gasoline,21.2505,27.3565,377
gasoline,13.8059,21.3324,542
gasoline,17.0777,25.9337,439
gasoline,14.8943,24.1023,493
gasoline,17.45,27.0344,426
gasoline,16.8538,26.9699,437
gasoline,13.3564,21.4654,553
diesel,16,21,565.5555556
gasoline,23.068,31.8845,336
gasoline,19.6583,30.1602,381
gasoline,19.9656,29.4046,379
gasoline,19.585,28.7014,387
gasoline,24.2914,31.713,326
gasoline,28.1452,33.4653,292
gasoline,24.2914,31.713,326
gasoline,28.1452,33.4653,292
gasoline,19.5124,26.1286,401
electric,121.03,103.46,0
gasoline,17,21,467.7368421
pi-hybrid,25,31,260
gasoline,12.9007,18.8752,592
gasoline,12.0468,19.6238,613
gasoline,26.7959,34.7005,297
gasoline,27.8341,37.2904,282
gasoline,25.2331,32.8933,315
gasoline,22.8319,32.1967,338
gasoline,25.2331,32.8933,315
gasoline,22.061,30.8885,350
gasoline,23.5919,34.1399,324
gasoline,17,22,467.7368421
gasoline,22.0767,32.1789,344
gasoline,20.7323,29.223,371
gasoline,19.8706,28.8352,383
gasoline,26.7959,34.7005,297
gasoline,27.7395,37.8335,282
gasoline,26.7959,34.7005,297
gasoline,27.8341,37.2904,282
gasoline,25.3801,32.4037,316
gasoline,22.8319,32.1967,338
gasoline,25.3801,32.4037,316
gasoline,18,23,444.35
gasoline,22.8319,32.1967,338
gasoline,25.3801,32.4037,316
gasoline,22.8319,32.1967,338
gasoline,23.421,33.1567,330
gasoline,19.8245,31.128,376
gasoline,23.5919,34.1399,324
gasoline,21.1763,33.2625,351
gasoline,23.2643,32.8791,331
gasoline,23.5919,34.1399,324
gasoline,23.2643,32.8791,331
gasoline,19,24,423.1904762
gasoline,21.1842,32.3505,353
gasoline,18.4028,28.2569,405
gasoline,20.5558,30.794,367
gasoline,18.117,27.5234,413
gasoline,21.1842,32.3505,353
gasoline,20.5558,30.794,367
gasoline,20.0549,29.2379,378
gasoline,19.1938,28.2005,397
gasoline,17.6412,25.9097,432
gasoline,17.0934,24.5722,448
gasoline,15,20,522.7647059
gasoline,12,17,634.7857143
gasoline,21,25,386.3913043
gasoline,15,17,555.4375
gasoline,17.0934,24.5722,448
gasoline,14.5136,21.5792,522
gasoline,13.6258,20.341,553
gasoline,23.5919,34.1399,324
gasoline,16.0657,24.3652,469
gasoline,15.5195,22.8129,491
gasoline,18,25,433
gasoline,17.7552,24.0084,443
gasoline,24.2363,32.1501,324
gasoline,24.3538,33.3938,321
gasoline,15,21,522.7647059
gasoline,24.2363,32.1501,324
gasoline,24.3538,33.3938,321
gasoline,23.0882,30.7828,341
gasoline,22.4137,31.8188,344
gasoline,22.8339,29.6545,347
gasoline,22.4137,31.8188,344
gasoline,23.3358,32.1188,332
gasoline,22.061,30.8885,350
gasoline,23.3358,32.1188,332
gasoline,22.4161,30.7898,346
gasoline,15,20,522.7647059
gasoline,20.7917,30.2601,367
gasoline,22.5029,30.9496,345
gasoline,20.6507,30.4907,366
gasoline,22.5029,30.9496,345
gasoline,20.6507,30.4907,366
gasoline,20.7917,30.2601,367
gasoline,20.7323,29.223,371
gasoline,19.8706,28.8352,383
gasoline,17.6412,25.9097,432
gasoline,17.0934,24.5722,448
gasoline,15,22,493.7222222
gasoline,17.0934,24.5722,448
gasoline,13.3195,19.8273,571
gasoline,17.2268,24.2996,448
gasoline,17.2268,23.8388,454
gasoline,15.4251,22.9789,493
gasoline,15.7274,23.7728,482
gasoline,19.9763,27.1129,392
gasoline,16.2127,22.3629,481
gasoline,22.6076,31.6665,341
gasoline,16.3295,21.8468,479
gasoline,17,22,467.7368421
gasoline,15.6519,21.78,493
gasoline,15.5764,21.6461,494
diesel,22.002,29.7177,408
diesel,20.9981,27.6779,432
electric,125.72,102.55,0
gasoline,22.962,29.9708,346
gasoline,22.962,29.9708,346
gasoline,25.1342,33.7731,312
gasoline,23.8782,34.1416,321
gasoline,25.1342,33.7731,312
gasoline,19,24,423.1904762
gasoline,23.2447,32.5377,333
gasoline,21.8954,26.6469,365
gasoline,20.9627,26.5175,384
gasoline,20.5379,26.6602,387
gasoline,19.8039,25.6084,401
pi-hybrid,23,29,281
pi-hybrid,23,29,281
pi-hybrid,23,29,281
gasoline,22.1768,30.2233,354
gasoline,17.0777,24.2339,453
gasoline,18,23,444.35
gasoline,17.3756,25.217,442
gasoline,17.6305,24.3071,445
gasoline,15.1221,22.7134,503
gasoline,15.8782,24.2996,474
gasoline,19.2975,27.7172,396
gasoline,18.6328,27.9984,406
pi-hybrid,57,63,100
gasoline,15.3149,21.9666,501
gasoline,15.3149,21.9666,501
gasoline,11.8007,15.8739,661
gasoline,15,20,555.4375
gasoline,11.5702,16.5594,661
gasoline,14.6104,21.2265,524
gasoline,15.72,22.4503,485
gasoline,28.5542,33.7934,289
gasoline,27.4028,31.6633,303
gasoline,33,39.8287,246
gasoline,31,36.1329,267
gasoline,28.7082,35.6692,281
gasoline,23.0188,30.4577,344
pi-hybrid,34,38,191
gasoline,16,21,493.7222222
pi-hybrid,34,38,191
gasoline,15.5981,21.8661,495
gasoline,15.5981,21.8661,495
gasoline,14.8706,19.3852,531
gasoline,19.8039,27.6137,390
gasoline,19.8039,27.6137,390
gasoline,19.0003,26.7155,407
gasoline,21.5376,30.873,354
gasoline,22.2521,32.4757,341
hybrid,43.237,43.213,203
gasoline,18,22,467.7368421
hybrid,42.9632,44.48,201
gasoline,17.3756,27.2277,426
hybrid,22.5137,25.039,375
hybrid,21.6605,23.5498,394
gasoline,14.8182,22.5804,500
gasoline,14.8182,22.5804,500
gasoline,19.0003,26.7155,407
gasoline,18.117,25.6084,426
gasoline,18.117,25.6084,426
gasoline,15.8028,23.9706,476
gasoline,23,29,355.48
gasoline,19,26,423.1904762
gasoline,15.8028,23.9706,476
gasoline,15.4251,23.5747,485
gasoline,15.4251,23.5747,485
gasoline,20.5431,27.2824,383
gasoline,18.3385,24.0365,420
gasoline,16.5318,21.9864,476
gasoline,18.4045,25.9067,423
gasoline,22.399,28.9611,358
gasoline,22.7127,29.6009,353
gasoline,20.6741,25.7105,392
gasoline,19,26,423.1904762
gasoline,19.8767,27.3565,390
gasoline,20.8906,24.9596,397
gasoline,20.5862,24.9357,400
gasoline,19.7311,23.1173,424
gasoline,19.1468,25.217,414
gasoline,17.6467,24.5818,438
gasoline,19.2932,25.217,412
gasoline,15.008,19.7205,524
gasoline,21.3224,28.3824,369
gasoline,22.3233,29.4644,353
gasoline,17,20,467.7368421
gasoline,19.5124,26.1286,401
gasoline,22.1,29.5,355
gasoline,19.6,28.6,388
gasoline,21.7,28.4,365
gasoline,19.5124,28.5101,389
gasoline,21.8,28.4,363
gasoline,21.7,28.1,367
gasoline,19.5,28.4,389
gasoline,19.3,27.8,395
gasoline,21.4,28.1,370
gasoline,17,24,444.35
gasoline,19.5,27.9,392
gasoline,21.3,27.7,373
gasoline,19.3,27.8,395
gasoline,21.6,28.1,367
gasoline,19.3,27.7,396
gasoline,21.1067,27.4851,376
gasoline,18.3,25.9,419
gasoline,19.8,25.3,402
gasoline,17.8,25.5,428
gasoline,19.5,25.5,404
gasoline,17,20,493.7222222
gasoline,16.1,25,461
gasoline,19.8,25.9,399
gasoline,27.0745,31.2658,305
gasoline,20.1662,27.3809,386
gasoline,16.1609,22.7403,491
gasoline,14.4373,19.149,547
gasoline,13.5178,18.7516,574
gasoline,17.821,25.1235,432
gasoline,17.5986,23.0833,453
gasoline,17.5986,24.2833,445
gasoline,17,21,467.7368421
gasoline,16.7042,21.7083,479
gasoline,22.6786,28.829,353
gasoline,16,23,468
gasoline,16,23.6678,468
gasoline,16.4149,22.2119,494
gasoline,15,21,523
gasoline,15,21,523
pi-hybrid,34,33,223
gasoline,18.4652,25.0596,435
gasoline,19.0909,26.2435,409
gasoline,15,17,555.4375
gasoline,16.9285,25.5432,445
gasoline,18.2452,24.9402,429
gasoline,21.3224,28.3824,369
gasoline,22.3233,29.4644,353
gasoline,21.2505,27.9345,372
gasoline,19.0736,24.89,413
gasoline,19.8767,25.5628,400
gasoline,19.5124,26.1286,401
gasoline,21.2505,27.9345,372
gasoline,19.0736,24.89,413
gasoline,15,20,522.7647059
gasoline,19.8767,25.5628,400
gasoline,15.2211,22.1756,497
gasoline,18.1323,24.1217,431
gasoline,19.9,29.1,382
gasoline,19.5,28.2,391
gasoline,22,28.4,362
gasoline,19.3,27.7,396
gasoline,21.4659,27.6137,371
gasoline,18.1,26.3,418
gasoline,20.5,25.9,391
gasoline,17,21,493.7222222
gasoline,18.5,26.1,415
gasoline,19.9,25.5,400
gasoline,18.4,26.5,414
gasoline,19.9,25.7,400
gasoline,16,25,465
gasoline,20.6019,30.034,369
gasoline,19.9494,28.7015,383
gasoline,20.0221,29.401,377
gasoline,19.6583,27.8704,390
gasoline,23.7377,31.5415,331
gasoline,19,23,423.1904762
gasoline,27.8373,37.63,282
gasoline,23.3858,30.7898,337
gasoline,27.1281,35.7879,291
gasoline,22.2521,31.4791,345
gasoline,18.5752,27.5285,408
gasoline,15.6519,23.244,486
gasoline,17,26.3231,444
gasoline,18.7066,27.7421,406
gasoline,18.4859,27.7421,401.5
gasoline,18.2647,27.0344,416
gasoline,23,31,341.8076923
gasoline,18,24,444.35
gasoline,16.779,26.0636,444
gasoline,16.779,25.1517,450
gasoline,18.117,26.8407,418
gasoline,25.7569,30.6012,320
gasoline,24.5612,30.1442,334
gasoline,23.5971,30.9153,335
gasoline,27.9903,36.3908,284
gasoline,22.3944,29.9708,351
gasoline,27.1962,35.0586,292
gasoline,18.1909,25.1517,428
gasoline,14,19,555.4375
gasoline,14.7421,21.311,521
gasoline,14.7421,21.311,521
